"","time_s","HPV","uptake"
"621",18600,19.6,NA
"622",18630,19.54,0.03872
"623",18660,19.51,NA
"624",18690,19.47,0.0406399999999998
"625",18720,19.43,0.04208
"626",18750,19.36,0.0401600000000002
"627",18780,19.3,0.0403199999999998
"628",18810,19.34,NA
"629",18840,19.36,0.0391999999999996
"630",18870,19.36,0.0369599999999998
"631",18900,19.35,0.0395199999999996
"632",18930,19.4,0.04176
"633",18960,19.45,NA
"634",18990,19.46,0.0441600000000001
"635",19020,19.48,0.0436799999999998
"636",19050,19.54,0.0374400000000001
"637",19080,19.6,0.0430399999999999
"638",19110,19.65,NA
"639",19140,19.68,NA
"640",19170,19.71,0.0435200000000002
"641",19200,19.73,0.0415999999999997
"642",19230,19.76,0.0408000000000001
"643",19260,19.8,0.0411200000000001
"644",19290,19.84,0.0412799999999997
"645",19320,19.88,0.0395199999999996
"646",19350,19.89,0.04208
"647",19380,19.89,NA
"648",19410,19.89,0.0435200000000002
"649",19440,19.89,0.0406399999999998
"650",19470,19.88,NA
"651",19500,19.89,NA
"652",19530,19.86,NA
"653",19560,19.85,0.0414400000000001
"654",19590,19.85,NA
"655",19620,19.83,0.0409599999999998
"656",19650,19.81,0.0433599999999998
"657",19680,19.78,NA
"658",19710,19.77,0.0412799999999997
"659",19740,19.73,0.0408000000000001
"660",19770,19.68,0.04208
"661",19800,19.65,NA
"662",19830,19.63,0.0436799999999998
"663",19860,19.62,NA
"664",19890,19.58,NA
"665",19920,19.53,NA
"666",19950,19.45,0.0411200000000001
"667",19980,19.41,0.0404800000000002
"668",20010,19.38,0.0435200000000002
"669",20040,19.48,0.0430399999999999
"670",20070,19.58,0.0388799999999996
"671",20100,19.59,0.04176
"672",20130,19.63,0.0424
"673",20160,19.61,0.0422399999999996
"674",20190,19.61,NA
"675",20220,19.58,0.0428800000000003
"676",20250,19.57,0.0404800000000002
"677",20280,19.58,0.0438400000000001
"678",20310,19.58,NA
"679",20340,19.59,0.0412799999999997
"680",20370,19.56,NA
"681",20400,19.53,0.04176
"682",20430,19.56,0.0399999999999999
"683",20460,19.58,0.0419199999999996
"684",20490,19.57,NA
"685",20520,19.54,0.0414400000000001
"686",20550,19.54,0.0425599999999996
"687",20580,19.53,0.0398400000000002
"688",20610,19.49,0.0427199999999999
"689",20640,19.46,0.0399999999999999
"690",20670,19.41,NA
"691",20700,19.41,0.0401600000000002
"692",20730,19.39,0.0425599999999996
"693",20760,19.43,NA
"694",20790,19.51,0.0371200000000002
"695",20820,19.53,0.04208
"696",20850,19.56,NA
"697",20880,19.56,0.0428800000000003
"698",20910,19.54,0.0385599999999997
"699",20940,19.54,0.0391999999999996
"700",20970,19.55,0.0415999999999997
"701",21000,19.51,NA
"702",21030,19.48,NA
"703",21060,19.43,0.0415999999999997
"704",21090,19.41,NA
"705",21120,19.4,0.0398400000000002
"706",21150,19.43,0.0435200000000002
"707",21180,19.48,0.0408000000000001
"708",21210,19.53,0.0436799999999998
"709",21240,19.53,0.0439999999999998
"710",21270,19.53,0.0424
"711",21300,19.54,0.0435200000000002
"712",21330,19.55,0.03872
"713",21360,19.58,0.0443199999999997
"714",21390,19.54,0.0393599999999999
"715",21420,19.51,NA
"716",21450,19.48,0.0438400000000001
"717",21480,19.46,0.0428800000000003
"718",21510,19.45,0.0401600000000002
"719",21540,19.46,NA
"720",21570,19.49,0.0428800000000003
"721",21600,19.52,0.0473599999999998
"722",21630,19.63,NA
"723",21660,19.74,0.0439999999999998
"724",21690,19.83,0.0438400000000001
"725",21720,19.89,0.0391999999999996
"726",21750,19.93,NA
"727",21780,19.97,0.0401600000000002
"728",21810,20.01,NA
"729",21840,20.04,0.0406399999999998
"730",21870,20.08,0.0408000000000001
"731",21900,20.11,NA
"732",21930,20.16,NA
"733",21960,20.22,NA
"734",21990,20.3,0.0425599999999996
"735",22020,20.39,0.0419199999999996
"736",22050,20.46,0.0368000000000002
"737",22080,20.5,0.0443199999999997
"738",22110,20.55,0.0448
"739",22140,20.61,0.0424
"740",22170,20.71,0.04512
"741",22200,20.77,NA
"742",22230,20.85,0.0398400000000002
"743",22260,20.86,0.0462400000000002
"744",22290,20.85,NA
"745",22320,20.88,0.0438400000000001
"746",22350,20.92,NA
"747",22380,20.88,0.0439999999999998
"748",22410,20.79,NA
"749",22440,20.66,0.0436799999999998
"750",22470,20.56,NA
"751",22500,20.43,0.0433599999999998
"752",22530,20.31,0.0408000000000001
"753",22560,20.17,NA
"754",22590,20.06,0.0395199999999996
"755",22620,19.94,NA
"756",22650,19.86,NA
"757",22680,19.82,NA
"758",22710,19.79,0.0432000000000002
"759",22740,19.7,NA
"760",22770,19.6,0.0409599999999998
"761",22800,19.51,NA
"762",22830,19.45,NA
"763",22860,19.43,NA
"764",22890,19.45,NA
"765",22920,19.45,0.0435200000000002
"766",22950,19.43,0.0424
"767",22980,19.45,NA
"768",23010,19.49,0.04176
"769",23040,19.51,NA
"770",23070,19.51,0.0452799999999996
"771",23100,19.53,0.0443199999999997
"772",23130,19.57,NA
"773",23160,19.58,0.0403199999999998
"774",23190,19.57,0.0419199999999996
"775",23220,19.56,NA
"776",23250,19.53,0.0408000000000001
"777",23280,19.53,0.0411200000000001
"778",23310,19.54,NA
"779",23340,19.53,0.0449599999999997
"780",23370,19.53,0.0401600000000002
"781",23400,19.49,NA
"782",23430,19.46,0.0393599999999999
"783",23460,19.51,0.0425599999999996
"784",23490,19.64,NA
"785",23520,19.78,NA
"786",23550,19.89,0.0430399999999999
"787",23580,20.02,0.03904
"788",23610,20.07,0.0433599999999998
"789",23640,20.11,0.0428800000000003
"790",23670,20.14,0.0404800000000002
"791",23700,20.22,0.0385599999999997
"792",23730,20.28,0.04208
"793",23760,20.3,0.0452799999999996
"794",23790,20.38,0.0419199999999996
"795",23820,20.4,0.0422399999999996
"796",23850,20.39,0.0409599999999998
"797",23880,20.39,0.0414400000000001
"798",23910,20.42,0.0411200000000001
"799",23940,20.41,NA
"800",23970,20.39,0.0430399999999999
"801",24000,20.38,0.0428800000000003
"802",24030,20.34,NA
